,developerCountry,countryCode,userRatingCount,primaryGenreName,downloads,deviceType,hasPrivacyLink,hasTermsOfServiceLink,hasTermsOfServiceLinkRating,isCorporateEmailScore,adSpent,appAge,averageUserRating,appContentBrandSafetyRating,appDescriptionBrandSafetyRating,mfaRating
5330,CANNOT IDENTIFY COUNTRY,GLOBAL,0,Business,,GLOBAL,True,,,99.0,,33.266666666666666,0.0,,low,low
5331,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Video Players & Editors,50 - 100,GLOBAL,,,,0.0,,41.8,,,low,low
5332,NIGER,GLOBAL,0,News & Magazines,10 - 50,GLOBAL,True,False,high,0.0,,90.43333333333332,5.0,medium,medium,low
5333,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,155343,Tools,1000000 - 5000000,GLOBAL,True,,,0.0,,27.0,4.0,,medium,low
5334,CANNOT IDENTIFY COUNTRY,GLOBAL,0,Games,1 - 5,GLOBAL,True,,,0.0,,70.63333333333334,0.0,,low,low
5335,VIET NAM,GLOBAL,0,Business,100 - 500,GLOBAL,True,False,high,99.0,,72.9,0.0,,low,low
5336,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,7,Lifestyle,500 - 1000,GLOBAL,True,,,0.0,,17.2,3.0,,low,low
5337,CHINA,VE,0,Games,500000 - 1000000,GLOBAL,True,False,high,0.0,15.922620831999357,4.866666666666665,0.0,,low,low
5338,UNITED STATES,GLOBAL,2158,Business,10000 - 50000,GLOBAL,True,,,99.0,,160.66666666666666,4.0,,low,low
5339,CANNOT IDENTIFY COUNTRY,GLOBAL,2,Sports,,GLOBAL,True,True,low,99.0,,124.93333333333334,2.0,,high,low
5340,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Stickers,,GLOBAL,True,,,,,76.63333333333334,0.0,,low,low
5341,ADDRESS NOT LISTED IN PLAYSTORE,PH,50330,Shopping,5000000 - 10000000,smartphone,True,True,low,99.0,0.2653442501243231,119.13333333333334,4.0,low,low,low
5342,ADDRESS NOT LISTED IN PLAYSTORE,AM,130610,Games,10000000 - 50000000,GLOBAL,True,False,high,99.0,23.39292611286413,7.766666666666666,3.0,,low,low
5343,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Education,100 - 500,GLOBAL,True,True,low,0.0,,35.2,0.0,,low,low
5344,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,2,Games,,GLOBAL,True,False,high,,,51.6,3.0,,low,low
5345,ADDRESS NOT LISTED IN PLAYSTORE,US,1003,Games,100000 - 500000,smartphone,True,,,0.0,7.010755485617804,8.866666666666667,3.0,,low,low
5346,CANNOT IDENTIFY COUNTRY,GLOBAL,0,Tools,50 - 100,GLOBAL,,,,0.0,,94.9,0.0,,low,low
5347,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Food & Drink,100 - 500,GLOBAL,True,,,99.0,,51.23333333333333,,,low,low
5348,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Games,,GLOBAL,,,,,,143.76666666666668,0.0,,low,low
5349,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,25,Entertainment,1000 - 5000,GLOBAL,True,,,0.0,,57.4,4.0,,low,low
5350,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Games,5000 - 10000,GLOBAL,True,False,high,0.0,,25.466666666666665,,,low,low
5351,RUSSIAN FEDERATION,GLOBAL,0,Games,1 - 5,GLOBAL,True,,,0.0,,68.23333333333333,,,low,low
5352,CYPRUS,BG,687317,Games,,smartphone,True,True,low,99.0,1.0255142720938528,75.2,4.0,medium,medium,low
5353,CHINA,GLOBAL,0,Tools,100 - 500,GLOBAL,True,,,0.0,,52.73333333333333,0.0,,low,low
5354,CANNOT IDENTIFY COUNTRY,GLOBAL,0,Social,100 - 500,GLOBAL,True,,,0.0,,55.06666666666667,,,low,low
5355,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Productivity,1 - 5,GLOBAL,True,,,99.0,,9.0,0.0,,low,low
5356,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,713,Entertainment,50000 - 100000,GLOBAL,True,,,0.0,,58.6,3.0,low,low,low
5357,CANNOT IDENTIFY COUNTRY,APAC,359,Entertainment,50000 - 100000,smartphone,True,False,high,0.0,19.79919516242541,23.5,4.0,,low,low
5358,INDIA,GLOBAL,1,Business,,GLOBAL,True,,,0.0,,36.8,3.0,,high,low
5359,CANNOT IDENTIFY COUNTRY,GLOBAL,314,Food & Drink,,GLOBAL,True,,,99.0,,49.6,4.0,,low,low
5360,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,7,Games,10 - 50,GLOBAL,True,,,0.0,,58.0,5.0,,low,low
5361,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Food & Drink,1 - 5,GLOBAL,True,,,0.0,,52.56666666666667,,,low,low
5362,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Personalization,100 - 500,GLOBAL,True,,,0.0,,36.2,,,low,low
5363,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,96,Tools,5000 - 10000,GLOBAL,True,,,99.0,,85.76666666666665,2.0,,low,low
5364,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Sports,,GLOBAL,True,,,,,22.73333333333333,0.0,,high,low
5365,CANNOT IDENTIFY COUNTRY,GLOBAL,0,Business,100 - 500,GLOBAL,True,,,99.0,,124.66666666666669,5.0,,low,low
5366,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,10,Food & Drink,1000 - 5000,GLOBAL,True,True,low,99.0,,80.46666666666667,3.0,,low,low
5367,UNITED STATES,GLOBAL,1,Utilities,,GLOBAL,True,,,99.0,,10.433333333333334,5.0,,low,low
5368,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Games,10 - 50,GLOBAL,True,,,0.0,,55.833333333333336,,,low,low
5369,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,3,Medical,,GLOBAL,True,False,high,,,21.566666666666663,5.0,,high,low
5370,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,17,Weather,500 - 1000,GLOBAL,False,False,high,0.0,,148.16666666666666,4.0,,low,low
5371,ADDRESS NOT LISTED IN PLAYSTORE,VN,331,Games,500000 - 1000000,tablet,True,False,high,0.0,2.8371675191180272,2.7,3.0,,low,low
5372,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,10,Entertainment,1000 - 5000,GLOBAL,True,,,0.0,,41.6,3.0,,low,low
5373,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,1,Business,,GLOBAL,True,,,,,117.06666666666666,5.0,,high,low
5374,CANNOT IDENTIFY COUNTRY,GLOBAL,4493,Games,100000 - 500000,GLOBAL,True,False,high,99.0,0.1644556962025316,104.36666666666666,4.0,medium,low,low
5375,CANNOT IDENTIFY COUNTRY,GB,25159,Art & Design,10000000 - 50000000,smartphone,True,False,high,99.0,39.06385664538757,12.8,4.0,,low,low
5376,CANNOT IDENTIFY COUNTRY,GLOBAL,27,Education,1000 - 5000,GLOBAL,True,,,99.0,,54.1,4.0,,low,low
5377,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Shopping,10 - 50,GLOBAL,True,True,low,0.0,,73.9,5.0,,low,low
5378,JORDAN,GLOBAL,307,Lifestyle,10000 - 50000,smartphone,True,False,high,0.0,,38.23333333333333,4.0,,low,low
5379,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Food & Drink,,GLOBAL,,,,,,78.5,0.0,,high,low
5380,CYPRUS,PE,327776,Games,10000000 - 50000000,smartphone,True,True,low,99.0,39.0383141746331,31.0,4.0,,low,low
5381,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,68,Education,10000 - 50000,GLOBAL,True,,,99.0,,79.03333333333333,4.0,,low,low
5382,CANNOT IDENTIFY COUNTRY,GLOBAL,0,Personalization,1000 - 5000,GLOBAL,True,,,99.0,,144.4,4.0,,low,low
5383,MALAYSIA,GLOBAL,0,Lifestyle,50 - 100,GLOBAL,True,,,99.0,,108.56666666666666,5.0,,low,low
5384,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,24,Games,500 - 1000,GLOBAL,True,,,0.0,,52.333333333333336,4.0,,low,low
5385,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Music,,GLOBAL,True,,,99.0,,76.9,0.0,,low,low
5386,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,9,Finance,1000 - 5000,GLOBAL,True,,,99.0,,62.23333333333333,4.0,,low,low
5387,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,39,News,,GLOBAL,True,False,high,99.0,,79.03333333333333,4.0,,high,low
5388,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Shopping,100 - 500,GLOBAL,True,,,0.0,,35.6,0.0,,medium,low
5389,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,1,Games,,GLOBAL,True,,,,,65.76666666666667,5.0,,high,low
5390,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Shopping,5 - 10,GLOBAL,True,,,99.0,,36.86666666666667,,,low,low
5391,CHINA,GLOBAL,535,Games,10000 - 50000,GLOBAL,True,False,high,99.0,,34.7,4.0,,medium,low
5392,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Lifestyle,10 - 50,GLOBAL,True,,,99.0,,29.0,,,low,low
5393,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,9,Games,1000 - 5000,GLOBAL,True,,,0.0,,24.566666666666663,4.0,,low,low
5394,INDONESIA,TH,0,Tools,1 - 5,smartphone,True,,,0.0,9.386860178207687,7.7,0.0,,low,low
5395,CANNOT IDENTIFY COUNTRY,GLOBAL,689,Education,100000 - 500000,GLOBAL,True,True,low,99.0,,98.63333333333334,3.0,,low,low
5396,CANNOT IDENTIFY COUNTRY,GLOBAL,38,Dating,5000 - 10000,GLOBAL,True,False,high,0.0,,101.33333333333331,4.0,,high,low
5397,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Books & Reference,0 - 1,GLOBAL,True,,,0.0,,23.6,,,low,low
5398,FRANCE,PH,72,Games,,smartphone,True,False,high,99.0,0.8387465446040373,37.4,2.0,,medium,low
5399,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,4,Music,,GLOBAL,True,,,,,22.766666666666666,3.0,,low,low
5400,SWEDEN,PS,920620,Games,100000000 - 500000000,GLOBAL,True,False,high,99.0,7.679596767951774,87.36666666666666,4.0,low,low,low
5401,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Entertainment,500 - 1000,GLOBAL,,,,0.0,,41.86666666666667,,,low,low
5402,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Utilities,,GLOBAL,True,,,,,5.7,0.0,,low,low
5403,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,11,Food & Drink,1000 - 5000,GLOBAL,True,False,high,0.0,,76.43333333333332,5.0,,low,low
5404,ADDRESS NOT LISTED IN PLAYSTORE,CL,5287,Video Players & Editors,1000000 - 5000000,GLOBAL,True,True,low,0.0,3.8239698479175326,27.066666666666663,3.0,,medium,low
5405,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,9,Entertainment,,GLOBAL,True,True,low,99.0,,106.76666666666668,0.0,,low,low
5406,INDONESIA,GLOBAL,0,Personalization,100 - 500,GLOBAL,True,,,0.0,,53.93333333333333,,,low,low
5407,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,7,Books & Reference,100 - 500,GLOBAL,True,,,0.0,,12.0,5.0,,low,low
5408,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Communication,10 - 50,GLOBAL,True,,,99.0,,6.0666666666666655,0.0,,medium,low
5409,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,21,Games,1000 - 5000,GLOBAL,True,,,99.0,,67.36666666666666,3.0,,low,low
5410,CYPRUS,GLOBAL,14,Education,,GLOBAL,True,,,99.0,,78.0,4.0,,low,low
5411,BURUNDI,GLOBAL,70,Finance,10000 - 50000,GLOBAL,True,False,high,99.0,,32.06666666666667,3.0,,low,low
5412,UNITED STATES,GLOBAL,22208,Photography,5000000 - 10000000,GLOBAL,True,True,low,99.0,,112.33333333333331,3.0,,low,low
5413,CHINA,GLOBAL,114,Health & Fitness,5000 - 10000,GLOBAL,True,,,0.0,,86.26666666666665,3.0,,low,low
5414,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,7,Food & Drink,,GLOBAL,True,,,,,56.23333333333333,5.0,,low,low
5415,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Lifestyle,10 - 50,GLOBAL,True,,,0.0,,53.03333333333333,,,low,low
5416,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Medical,10 - 50,GLOBAL,True,False,high,0.0,,79.96666666666667,5.0,,low,low
5417,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Food & Drink,,GLOBAL,True,,,0.0,,53.86666666666667,0.0,,high,low
5418,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,11,Beauty,5000 - 10000,GLOBAL,True,,,99.0,,9.3,3.0,,low,low
5419,CANNOT IDENTIFY COUNTRY,GLOBAL,0,Finance,10 - 50,GLOBAL,True,,,99.0,,46.53333333333333,,,low,low
5420,REPUBLIC OF KOREA,GLOBAL,64,Games,5000 - 10000,GLOBAL,True,,,0.0,,100.66666666666669,4.0,medium,low,low
5421,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Utilities,,GLOBAL,True,,,,,10.6,0.0,,low,low
5422,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Productivity,,GLOBAL,True,,,99.0,,23.566666666666663,0.0,,low,low
5423,UNITED STATES,GLOBAL,0,Business,,GLOBAL,True,False,high,99.0,,28.8,0.0,,low,low
5424,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Shopping,10 - 50,GLOBAL,True,,,99.0,,36.766666666666666,,,low,low
5425,CHINA,GLOBAL,0,Entertainment,100 - 500,GLOBAL,True,False,high,0.0,,128.73333333333332,4.0,,low,low
5426,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Books & Reference,10 - 50,GLOBAL,True,True,low,99.0,,95.33333333333331,0.0,,low,low
5427,CANNOT IDENTIFY COUNTRY,GLOBAL,0,Entertainment,10 - 50,GLOBAL,True,,,0.0,,77.33333333333333,0.0,,low,low
5428,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Games,1 - 5,GLOBAL,,,,0.0,,47.73333333333333,,,low,low
5429,UNITED STATES,GLOBAL,2,Lifestyle,,GLOBAL,True,True,low,,,23.933333333333334,5.0,,low,low
5430,UNITED STATES,GLOBAL,0,Business,100 - 500,GLOBAL,True,True,low,99.0,,70.2,0.0,,low,low
5431,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Business,,GLOBAL,True,,,,,74.5,0.0,,low,low
5432,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,5,Productivity,100 - 500,GLOBAL,True,,,99.0,,69.3,4.0,,low,low
5433,CANNOT IDENTIFY COUNTRY,GLOBAL,6,House & Home,100 - 500,GLOBAL,True,,,0.0,,58.46666666666666,4.0,,low,low
5434,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Business,,GLOBAL,True,,,,,9.9,0.0,,low,low
5435,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,21,Lifestyle,,GLOBAL,True,,,,,86.23333333333333,4.0,,low,low
5436,CANNOT IDENTIFY COUNTRY,GLOBAL,56706,Art & Design,5000000 - 10000000,tablet,True,False,high,99.0,,91.26666666666664,4.0,,low,low
5437,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Productivity,,GLOBAL,True,True,low,0.0,,72.56666666666666,0.0,,low,low
5438,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,57,Tools,10000 - 50000,GLOBAL,True,,,0.0,,88.73333333333333,3.0,,low,low
5439,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Photography,500 - 1000,GLOBAL,True,,,0.0,,77.16666666666667,3.0,,low,low
5440,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Medical,500 - 1000,GLOBAL,True,,,0.0,,37.46666666666666,0.0,,low,low
5441,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,19696,Photo & Video,,GLOBAL,True,,,,,68.53333333333333,4.0,medium,medium,low
5442,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Education,1000 - 5000,GLOBAL,True,,,99.0,,12.1,,,low,low
5443,IRAQ,GLOBAL,2,Medical,,GLOBAL,True,,,99.0,,44.2,5.0,,medium,low
5444,SWITZERLAND,GLOBAL,0,Beauty,50 - 100,GLOBAL,True,,,99.0,,55.96666666666666,,,low,low
5445,CHINA,GLOBAL,0,Travel & Local,100 - 500,GLOBAL,True,,,99.0,,86.06666666666666,0.0,,low,low
5446,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Music & Audio,100 - 500,GLOBAL,True,,,0.0,,69.2,4.0,,medium,low
5447,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,3397,Travel,,GLOBAL,True,False,high,99.0,,115.43333333333334,4.0,,low,low
5448,UNITED ARAB EMIRATES,IL,33493,Games,,smartphone,True,True,low,99.0,20.12702642514607,19.03333333333333,4.0,,medium,low
5449,CANNOT IDENTIFY COUNTRY,GLOBAL,0,Games,50 - 100,GLOBAL,True,,,0.0,,85.23333333333333,0.0,,low,low
5450,JORDAN,GLOBAL,0,Books & Reference,500 - 1000,GLOBAL,False,False,high,0.0,,47.833333333333336,,,low,low
5451,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Sports,,GLOBAL,True,,,,,11.233333333333333,0.0,,low,low
5452,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Lifestyle,100 - 500,GLOBAL,True,,,0.0,,44.633333333333326,,,low,low
5453,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,3,Lifestyle,,GLOBAL,True,,,,,1.3333333333333333,5.0,,low,low
5454,UNITED STATES,GLOBAL,46,Games,,GLOBAL,True,,,99.0,,73.1,4.0,low,medium,low
5455,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Tools,1 - 5,GLOBAL,True,,,0.0,,53.1,,,low,low
5456,INDONESIA,GLOBAL,0,Finance,,GLOBAL,,,,0.0,,86.36666666666666,0.0,,low,low
5457,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,24,Education,1000 - 5000,GLOBAL,True,,,99.0,,60.06666666666667,4.0,,low,low
5458,ADDRESS NOT LISTED IN PLAYSTORE,GB,120114,Games,10000000 - 50000000,smartphone,True,False,high,0.0,619.0122920663056,9.966666666666663,4.0,,low,low
5459,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,20,Finance,1000 - 5000,GLOBAL,True,,,0.0,,79.8,2.0,medium,low,low
5460,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Lifestyle,50 - 100,GLOBAL,True,,,0.0,,55.03333333333333,,,low,low
5461,UNITED STATES,GLOBAL,39,Productivity,1000 - 5000,GLOBAL,True,False,high,0.0,,145.23333333333332,3.0,,low,low
5462,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Maps & Navigation,500 - 1000,GLOBAL,False,True,low,0.0,,122.33333333333331,4.0,,low,low
5463,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,1289,Tools,50000 - 100000,GLOBAL,True,,,0.0,,64.06666666666666,4.0,,low,low
5464,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Auto & Vehicles,100 - 500,GLOBAL,True,,,0.0,,96.76666666666664,0.0,,low,low
5465,INDIA,GLOBAL,0,Education,100 - 500,GLOBAL,True,,,0.0,,74.53333333333333,3.0,low,low,low
5466,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,6,Games,,GLOBAL,,,,,,106.6,3.0,,low,low
5467,CANNOT IDENTIFY COUNTRY,GLOBAL,0,Social,10 - 50,GLOBAL,,,,0.0,,60.0,,,low,low
5468,ADDRESS NOT LISTED IN PLAYSTORE,PH,3008,Games,10000000 - 50000000,smartphone,True,False,high,99.0,3.5254538771295407,18.433333333333334,3.0,,low,low
5469,TURKEY,GLOBAL,96,Education,10000 - 50000,GLOBAL,True,,,99.0,,23.6,4.0,,low,low
5470,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Social Networking,,GLOBAL,True,,,99.0,,33.733333333333334,0.0,,low,low
5471,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Music & Audio,500 - 1000,GLOBAL,True,,,0.0,,52.266666666666666,,,low,low
5472,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,6,News & Magazines,50 - 100,GLOBAL,True,,,99.0,,102.36666666666666,5.0,,medium,low
5473,INDIA,GLOBAL,0,Education,1 - 5,GLOBAL,,,,0.0,,58.86666666666667,,,low,low
5474,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,13,Auto & Vehicles,100 - 500,GLOBAL,True,,,99.0,,76.93333333333332,4.0,,low,low
5475,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Education,100 - 500,GLOBAL,True,False,high,0.0,,,0.0,,low,low
5476,CHINA,GLOBAL,0,Games,10000 - 50000,GLOBAL,True,,,0.0,,25.133333333333333,,,high,low
5477,UNITED STATES,GLOBAL,0,Education,,GLOBAL,True,False,high,,,32.3,0.0,,medium,low
5478,INDIA,GLOBAL,0,Education,100 - 500,GLOBAL,True,,,0.0,,57.6,,medium,low,low
5479,UNITED STATES,GLOBAL,0,Music & Audio,100 - 500,GLOBAL,True,True,low,0.0,,90.26666666666664,5.0,low,medium,low
5480,UNITED STATES,GLOBAL,1733,Games,100000 - 500000,GLOBAL,True,False,high,99.0,,53.0,4.0,,low,low
5481,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,13,Travel & Local,1000 - 5000,GLOBAL,True,,,0.0,,20.466666666666665,4.0,,low,low
5482,CANNOT IDENTIFY COUNTRY,GLOBAL,15,Games,,GLOBAL,True,False,high,0.0,,52.86666666666667,2.0,,low,low
5483,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,101,Games,5000 - 10000,GLOBAL,True,,,0.0,,11.2,4.0,,low,low
5484,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,2381,Finance,,GLOBAL,True,True,low,99.0,,142.26666666666668,4.0,,low,low
5485,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,42,Shopping,10000 - 50000,GLOBAL,True,,,99.0,,13.033333333333331,3.0,,low,low
5486,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Education,5 - 10,GLOBAL,True,,,0.0,,31.566666666666663,,,low,low
5487,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Games,,GLOBAL,,,,,,94.63333333333334,0.0,medium,low,low
5488,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,24,Games,10000 - 50000,GLOBAL,True,,,0.0,,69.56666666666666,3.0,,low,low
5489,UNITED STATES,GLOBAL,18,Games,1000 - 5000,GLOBAL,,,,0.0,,,4.0,low,low,low
5490,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Music & Audio,50 - 100,GLOBAL,True,,,0.0,,53.133333333333326,,,low,low
5491,FRANCE,ES,3028,Games,10000000 - 50000000,GLOBAL,True,False,high,99.0,69.36964069574175,39.1,3.0,,low,low
5492,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,59,Personalization,10000 - 50000,GLOBAL,True,,,0.0,,105.36666666666666,4.0,medium,low,low
5493,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,177,Education,10000 - 50000,GLOBAL,True,,,0.0,,67.3,3.0,,low,low
5494,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,27,Education,,GLOBAL,True,,,,,22.33333333333333,3.0,,high,low
5495,ADDRESS NOT LISTED IN PLAYSTORE,APAC,18,Entertainment,1000 - 5000,smartphone,True,,,0.0,0.0288417721518987,13.2,3.0,,low,low
5496,PAKISTAN,GLOBAL,0,Games,10 - 50,GLOBAL,,,,0.0,,69.93333333333334,0.0,,low,low
5497,HONG KONG,US,59,News,,GLOBAL,True,True,low,99.0,18.3433471786309,184.5,3.0,,low,low
5498,UNITED STATES,GLOBAL,32,Reference,,GLOBAL,True,False,high,99.0,,65.06666666666666,4.0,,low,low
5499,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,115,Games,1000 - 5000,GLOBAL,True,,,99.0,,27.166666666666668,4.0,,low,low
5500,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,1,Social Networking,,GLOBAL,,,,,,67.26666666666667,5.0,,low,low
5501,ADDRESS NOT LISTED IN PLAYSTORE,MX,36,Games,,smartphone,True,False,high,,13.563017233026857,14.566666666666666,4.0,,low,low
5502,RUSSIAN FEDERATION,GLOBAL,16,Productivity,500 - 1000,GLOBAL,True,,,99.0,,68.9,2.0,,medium,low
5503,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Shopping,100 - 500,GLOBAL,True,,,0.0,,36.5,,,low,low
5504,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Games,,GLOBAL,True,,,,,27.23333333333333,0.0,,low,low
5505,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,3919,Tools,100000 - 500000,tablet,True,,,0.0,,34.93333333333333,4.0,,medium,low
5506,CANNOT IDENTIFY COUNTRY,GLOBAL,0,Shopping,50 - 100,GLOBAL,True,,,0.0,,57.333333333333336,,,low,low
5507,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Food & Drink,,GLOBAL,True,,,99.0,,42.73333333333333,0.0,,low,low
5508,CANNOT IDENTIFY COUNTRY,GLOBAL,0,Food & Drink,10 - 50,GLOBAL,True,,,99.0,,63.333333333333336,,,low,low
5509,FINLAND,GLOBAL,0,Tools,100 - 500,GLOBAL,False,False,high,99.0,,137.5,5.0,,low,low
5510,CANNOT IDENTIFY COUNTRY,UA,77847,Games,1000000 - 5000000,GLOBAL,True,False,high,99.0,0.6887581436397465,19.0,4.0,,low,low
5511,CANNOT IDENTIFY COUNTRY,GLOBAL,0,Games,10 - 50,GLOBAL,,,,0.0,,,,,low,low
5512,TURKEY,GLOBAL,9,Games,1000 - 5000,smartphone,True,,,0.0,,7.866666666666665,4.0,,low,low
5513,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Business,,GLOBAL,True,,,,,2.6666666666666665,0.0,,low,low
5514,INDIA,GLOBAL,0,Business,,GLOBAL,,,,,,1.7333333333333334,0.0,,low,low
5515,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Entertainment,10 - 50,GLOBAL,True,,,0.0,,41.0,,,low,low
5516,TURKEY,BG,58357,Games,1000000 - 5000000,smartphone,True,False,high,99.0,209.82505192790444,21.83333333333333,4.0,,low,low
5517,CANNOT IDENTIFY COUNTRY,GLOBAL,0,Productivity,10 - 50,GLOBAL,True,,,99.0,,55.266666666666666,,,low,low
5518,INDIA,GLOBAL,9,Entertainment,500 - 1000,GLOBAL,True,False,high,0.0,,75.13333333333334,4.0,,low,low
5519,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Shopping,,GLOBAL,True,,,,,20.433333333333334,0.0,,low,low
5520,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,18,Shopping,10 - 50,GLOBAL,True,,,0.0,,53.36666666666667,5.0,,low,low
